2016/5/1 22:57,丸子www,3,听两首歌，耗电十个，希望改进。
2016/5/1 23:48,也不知道是真是假,3,我就想问一个问题，为什么只能通过iTunes支付了！为什么！为什么！为什么！这真的好烦人！！！
2016/5/2 1:37,cnoolon,5,很不错
2016/5/2 1:47,hgcbjvc,1,一直推送来评价，烦死了，说了别烦了还只推送，迫不得已才来的，差评
2016/5/2 4:08,凉薄。,5,不错
2016/5/2 5:24,羞羞女,5,好好用非常棒值得一用！
2016/5/2 6:12,郑贝勒,4,用着不错
2016/5/2 7:43,懒于,5,不错
2016/5/2 8:39,t.此领红包,1,越来越垃圾了 好多都是付费的 没老马的QQ音乐好
2016/5/2 8:59,张记旺,5,史上最好音乐
2016/5/2 9:03,佛光普照阿,5,挺好用的。最好有精简版的
2016/5/2 10:15,雁舞苍穹,4,整体不错，只是希望说出真实的想法帮助酷狗变得更好
2016/5/2 11:02,李马欧,5,很不错，nice，搜狗继续坚持
2016/5/2 11:11,Neil小哲,4,继续免费，我们会更加支持。
2016/5/2 11:28,lehehe815,1,其实用起来还可以，但每天都要我评论，烦不烦，所以就别怪我了，希望你们能注意下用户体验！
2016/5/2 12:03,訫汰乱,5,自从有了你，从此没有寂寞
2016/5/2 14:35,小心欧,5,超好用?有超贴心?(●˙?˙●)?…??
2016/5/2 14:56,王大少爷的猫,5,手机一直换，音乐播放器没换过，信任，喜欢
2016/5/2 15:01,于墨,5,挺好
2016/5/2 15:30,、匿名、,4,现在好多歌下载都要收费了，没有钱就没了世界…
2016/5/2 15:42,大猩星的iPhone,1,以前下载到本地的歌突然不见了 去搜索发现要付费了 酷狗是我见过套路最深的音乐软件
2016/5/2 17:42,门口看到,5,不小心卸载了，在装就不行了
2016/5/2 18:05,天然呆的李四,5,相较而言，歌较多，用得挺好的
2016/5/2 18:15,woodszbh,5,感谢酷狗在我人生每一个重要时刻陪伴着我
2016/5/2 19:13,xongkoro惠,5,酷狗音乐很好??
2016/5/2 19:29,瑞瑞安抚,1,下载个歌还需要收费  打算卸了
2016/5/2 20:23,哪来这么多重复,1,差评
2016/5/2 20:28,酷狗音乐渣渣,1,越来越垃圾了。好多歌都要钱下载。这心垃圾。换个别的听歌软件
2016/5/2 20:47,Leo￥莫霓裳,5,不得不说酷狗真的很好用，也真的用了好久好久，一直没写评论。这也是我第一次这么用心的写这个评论。
2016/5/2 21:21,方案g出分发给,1,差评，莫名给我开了个沃酷狗，每月扣9块钱，权益何在！马上卸载！卸载！卸载！
2016/5/2 22:09,好评来了 请收下,5,现在的东东怎么都要钱啊 都是付费的 说好免费的
2016/5/2 23:09,终于等到你，来自星星的你,5,一直用酷狗，功能强大，歌词也准确无误，一直很喜欢
2016/5/2 23:57,俺丶乡下人,5,最喜欢用酷狗音乐了
2016/5/3 1:17,西关大少,1,卡住，根本打不快，听条毛吖！！！
2016/5/3 3:27,ChinaLover,5,比较推荐的一款软件，方便快捷……
2016/5/3 3:55,特别好用嘎嘎嘎,5,挺不错的软件
2016/5/3 6:39,庄野春林,1,差，越来越差。
2016/5/3 6:50,28of20,5,在改进下载内容会更好谢谢
2016/5/3 7:46,青冷夏果,4,不错
2016/5/3 9:00,秋叶009,5,非常人性化，好用！
2016/5/3 9:12,文修志,5,一直用酷狗，很好用，望再接再厉
2016/5/3 9:56,大概就是附近的古,1,越来越差劲了，下载还要收费，不合理
2016/5/3 11:17,吹生,5,音质不好
2016/5/3 11:38,神奇小末,5,软件非常好用，支持大家都下载一个
2016/5/3 11:46,哈心情好,5,不错  这个版本   好评！
2016/5/3 11:46,即墨世嘉,1,一直都用酷狗，但是你特么一直让我来评分，我不开心
2016/5/3 13:02,呼啦呼啦蛋,2,越来越恶心了
2016/5/3 13:32,Bb234,5,很快！
2016/5/3 13:42,三步舞曲,5,可惜Mv不能保存
2016/5/3 15:19,宋仲基惠子,1,买了酷币一直没有到账！打客服直接挂我电话！酷币就是他妈骗钱的！垃圾软件！听个歌还要收费！
2016/5/3 16:24,轩辕殿下,5,很好
2016/5/3 17:13,不会天然无数,1,穷疯了
2016/5/3 17:33,bangjeff,5,好用曲全
2016/5/3 19:29,美Queen育儿,5,喜欢。。。
2016/5/3 21:24,我想我是有多难,1,垃圾
2016/5/3 21:59,Fgtyuig45691-qwa,5,手机上QQ音乐能联导航为什幺你不行？
2016/5/3 23:15,多么可爱的bb?,5,10分好评！good
2016/5/3 23:31,蹦蹦兔的齐刘海,5,用了一段时间其他音乐软件 又回归酷狗了 还是酷狗好用。
2016/5/3 23:34,让我从起点开始,3,之前版本还行，更新后下歌曲基本都是收费的。
2016/5/4 0:18,非伟美,1,它妈的下什么歌都要钱，2元一首，8元包月300首，什么意思嘛
2016/5/4 1:59,给你评论，不要烦我,5,重要的事情说三遍…：这是最后一遍：给你评论就不要再烦我！
2016/5/4 4:47,Angsar'i,5,特别好
2016/5/4 8:31,为生活er努力,3,有些歌下载还要收费，以前都都不要，而且又不是新出的歌曲，以前的歌以前不要钱，现在都要钱了，还是这个版本有点问题，歌听着听着突然断了，要重新点击播放才行??
2016/5/4 10:55,快乐小虎哥,5,特别好
2016/5/4 11:08,韩kina,5,不错
2016/5/4 15:18,随便下的,5,非常好的一款音乐APP，我听音乐的所有设备都装的酷狗???
2016/5/4 16:38,Nokia801,5,把软件搞得跟天天动听一样，
2016/5/4 16:46,庄的人,5,好几年，尝试了好几个播放器，最后还是酷狗好用
2016/5/4 17:16,??????,5,好喜欢酷狗8.0啊，之前的界面都看腻了，添加了好多新功能，界面也越来越好看，一直支持你从未放弃！?
2016/5/4 17:37,@疯狂的石头！,5,新版界面很喜欢，功能越来越强大，而且音质功能越来越好了，希望越改越好
2016/5/4 17:55,童～鞋,1,老版本歌曲免费，更新越更歌越贵，他喵的坑爹是吧
2016/5/4 18:14,皮肤就一个,5,一直都很吧从来都没有让我失望
2016/5/4 18:18,William19970623,3,界面太难看 果断卸载
2016/5/4 18:23,卟卟Snme,5,超赞
2016/5/4 18:27,Jason杨理杰,5,酷狗忠实粉丝，也在用网易，但是这个操作最适合我，PC的音效最强，这次更新手机音效也强大了??
2016/5/4 18:30,七夜西辞,1,一个听音乐的软件已经偏离了轨道，华而不实。越来越不如以前了，真不如把这些功能拆分出去做一个全新的app。
2016/5/4 18:33,花开花谢伊人美,5,酷狗是我一直都在用的音乐rj，非常棒
2016/5/4 18:33,贝鲁特CH,5,这次酷狗的更新给我焕然一新的感觉，真的很好，支持酷狗音乐，加油！
2016/5/4 18:39,提图来了,4,本来是冲着界面才不卸载的，更新之后那么丑我也是没话说，彻底无爱了
2016/5/4 18:41,大壮GG,5,一直是酷狗的忠实用户，好多歌曲都能在这里找到，真的好全，歌曲版本也多，大爱酷狗！
2016/5/4 18:45,拜月、冥皇,1,太丑了
2016/5/4 18:53,遗忘定律,5,"在这里，我拥有了我爱的歌，那些于别处寻不见的全部版本。
如若不错过，定然心仪。"
2016/5/4 19:01,sujunaxianiu,2,一些歌曲还是没有改善，一些歌还是搜不到
2016/5/4 19:01,浅笑浅歌10,1,不喜欢新改版的，觉得麻烦了
2016/5/4 19:08,林阿拔,2,界面难看，选择不更，哼…
2016/5/4 19:17,晓銳,5,很好看，越来越好了！
2016/5/4 19:31,夏目鸣人,5,这么多年，没有换过其他音乐软件，酷狗的歌很齐全，更新也很及时！现在又出了新版，音效感觉也更棒了，软件更新后第一次听吓了一跳，真的好听死了！谢谢酷狗！
2016/5/4 19:36,解了明,5,酷狗音乐是所有音乐软件中内容最全面，排版最方便整洁的。这次改进非常好！如果能使自定义皮肤界面颜色一致，那可能更完美。
2016/5/4 19:43,朵朵584555,5,很好，功能强大不代表界面要繁杂，简洁最好
2016/5/4 19:51,rhwrh，。！？233542）cmhtm,5,酷狗一直以来是我最喜欢的音乐播放器，iPhone 版酷狗是最为完美的，但是iPad版就不行了，希望二者能一样完美。在这里，我希望酷狗能越做越好，力顶酷狗
2016/5/4 19:52,黄丽琼,1,更新后打开不了，妈的
2016/5/4 19:52,亦雪182,5,我喜欢里面得电台节目''
2016/5/4 19:53,窗户锁,5,新版好用
2016/5/4 19:53,嫒ヾ,5,超级喜欢
2016/5/4 20:02,tearin1234567898625,1,我说你们搞什么啊，为什么歌单里面收藏的歌曲不能按歌曲名称排序啊，这么简单用户又离不开的一个功能你们不知道吗，你们程序设计人员是不是猪啊
2016/5/4 20:02,曾经的痞子,5,的确不错。
2016/5/4 20:04,桥安哥哥?,5,一直都很喜欢酷狗，感觉非常不错，页面干净，曲量丰富，功能强大，炒鸡棒炒鸡棒，好评必须的，这里桥安，qq：2581001682谢谢
2016/5/4 20:04,约束是最最重要的,1,跟新后 果断卸载 什么玩意儿
2016/5/4 20:15,KISSVOUSMEVOYEZ,5,界面简洁大方，视觉效果好，改的很棒，喜欢！
2016/5/4 20:15,枯木空间,1,更新之后字都消失了完全看不到！
2016/5/4 20:23,陷阱解锁卡,5,在电脑上用的时候就非常希望蝰蛇音效加入手机端使用，不但真的加入了8.0变得更加强大
2016/5/4 20:25,卡哇伊慧宝宝,5,哈喽 酷狗
2016/5/4 20:25,黑格子.白衬衫,5,哈喽 酷狗
2016/5/4 20:42,来自星星的小皮蛋,1,啥意思嘛   现在连酷狗都有VIp了   有的歌都没有  啥都要钱连听歌都要钱了
2016/5/4 20:47,623026,5,皮肤不能调整透明度感觉有点遗憾，主页界面冷门功能有点多，其它的很好，感觉焕然一新，不错
2016/5/4 20:49,这产品经理是不是临时工,5,很不错，这版很好看
2016/5/4 20:54,玩了1,5,好看好看好看重要的事情说三遍
2016/5/4 20:57,刘思念,5,太好玩了
2016/5/4 21:25,Ninaxiayu1994,5,新版界面不错啊
2016/5/4 21:29,陶泳臣,5,I love this fascinated app!新版太好看 颜值爆表
2016/5/4 21:32,布卡流儿,4,我就停在7.9版本啦，新版本的界面用不习惯，而且很喜欢7.X的界面
2016/5/4 21:35,霜凌home,5,还可以哈
2016/5/4 21:36,谁敢跟我争名字,3,这三星也是给从前的酷狗，没删是因为3d音效，可不可重新请个ui真的太丑
2016/5/4 21:41,二宮餅,1,这个版本的界面太丑了好吗！而且自己换了皮肤之后的透明度也不能设置，还是以前那种皮肤好。而且播放界面的背景不能换.. 简直了。千万不要更新！
2016/5/4 21:43,你会是我的唯一,5,支持。希望能做到没有最好，只有更好！
2016/5/4 21:52,达芙妮可乐,5,好用
2016/5/4 21:52,辰亦星,5,总体感觉不错。不过希望可以增加字体设定。
2016/5/4 21:55,bbbbbbbbbb度,5,很多人都在奉献着 让我们的生命、生活更精彩。
2016/5/4 22:00,不将就0,5,一直期待改版，以前的真不太喜欢，现在好多了，音效也是棒棒哒！
2016/5/4 22:12,逻辑狗158744,5,感觉还可以
2016/5/4 22:13,Jyunlann,4,新版界面real丑。其他都很好。新版界面real丑。新版界面real丑。新版界面real丑。新版界面real丑。
2016/5/4 22:18,Sherry_ch,5,下载后的歌   又是按照顺序排的啦！！又回来了    界面也清爽了很多！nice！！
2016/5/4 22:21,yhlds,5,界面好看多了 建议经常学学隔壁家网易云音乐
2016/5/4 22:24,王发雄,5,一直喜欢着你
2016/5/4 22:29,食尚品味,4,不错
2016/5/4 22:30,哈哈哈哈哈哈好hahahah,5,很棒?
2016/5/4 22:33,Alway _z,5,8.0版本感觉不错，皮肤也好看，整体感觉很清晰，很简洁，比原来好，继续努力
2016/5/4 22:42,likexins,4,新版界面比以前好很多。
2016/5/4 22:43,uglyghoul,5,还可以
2016/5/4 22:44,刘元元就是我了,5,一直以来，因酷狗音乐资源的丰富，所以一直留存在手机里。但是对界面排版各种嫌弃，这次更新后太喜欢了，皮肤好看，音效好多，总之大爱！必须给个赞??
2016/5/4 22:45,落魄江湖酒,5,最近心情好，点赞
2016/5/4 22:48,Yhq931,1,连个搜索功能都没有
2016/5/4 22:50,银狐7686,5,这次更新最满意了，K歌音质比以前好多了，唯一不足的是操作方面没以前方便
2016/5/4 22:50,王小庆87,3,电台，以及磁性推荐还算可以，美中不足手表不支持，
2016/5/4 23:00,wenszh163,5,最满意的一次
2016/5/4 23:12,Venusilence,5,8.0界面很好，音质也很赞，没的说，找到一款好播放器不容易，酷狗我喜欢！
2016/5/4 23:12,你以前版本的忠实使用者,1,我不知道你们是怎么搞的，以前的版本这么好用，现在这个8.0太让我失望了，首先说格式太丑，其次是背景太单调，没有以前好看，再者这巨大的改变会使大部分人不适应……还有好多好多。哎，再贱。
2016/5/4 23:13,5.95966E+14,5,安卓好早就有更新了，现在我第一时间更新，真是很可以的一款播放器。力挺！
2016/5/4 23:22,LISHAOYI,5,非常喜欢这个更新。桌面很好看。
2016/5/4 23:27,东兴zsy,5,炒鸡好用 新功能太赞了。  hello 酷狗。更多音效。图标也更nice了。 忍不住过来好评了。????????????????
2016/5/4 23:33,一辈子不用苹果了 果断换安卓,1,没以前好看好用
2016/5/4 23:36,arthursun,5,好喜欢这个版本
2016/5/4 23:37,迷恋狐狸,5,非常惊艳的一次更新！一直都在用酷狗音乐，以前在用，现在在用，将来一定还会在用，酷狗加油！
2016/5/4 23:37,C-Reddest,5,非常惊艳的一次更新！一直都在用酷狗音乐，以前在用，现在在用，将来一定还会在用，酷狗加油！
2016/5/4 23:42,大嘴小猪,4,界面不错，酷
2016/5/4 23:46,阿啦啦啦12138！,5,界面好看了许多，也有了音乐交友，虽然刚刚推出，但我觉得会越来越棒的，就像蝰蛇音效，简直了，这次更新了超多66666666
2016/5/5 0:11,傻呼呼的傻子,5,更加简洁大气，点个赞?????
2016/5/5 0:14,5ggf,5,虽然酷狗的资源不是最多的，但音效很赞
2016/5/5 0:18,youaremystory,4,要是能有弹幕就更好了。
2016/5/5 0:30,Sssssdsdd,5,酷狗的这次更新很有诚意，界面排版使用起来更加方便（可以左右滑动来切换界面了）继续冲个会员支持一下。哈哈
2016/5/5 0:51,裴康宇,5,界面很艳丽，真的不错，稳定性怎么样还不知道，目前满分
2016/5/5 0:56,你走吧！我不爱你了,1,歌词界面这么丑、你造麽？
2016/5/5 1:02,我不帅，很屌,5,为什么别人更新出了新音效，我却没有，眼泪好多！！！
2016/5/5 1:08,1320781988,2,不敢相信自己的眼睛
2016/5/5 1:08,于金良,5,8.0版本真心很喜欢，界面看起来非常舒服，比以前好多了
2016/5/5 1:11,夜太美ok,4,其它都好就是有些歌要收费
2016/5/5 1:14,切?格瓦拉^?_?^,3,软件越来越臃肿
2016/5/5 1:28,我爱卑鄙小黄人,5,还不错正在使用中...不错声音很棒3D立体声升级8.0版都还可以选择声道的声音很专业我一直都用酷狗听音乐陪伴我很久了一直没卸载过希望越做越好继续努力吧。????
2016/5/5 1:39,好东西？z,5,很不错一直在用酷狗
2016/5/5 1:56,全好评……,1,好难用
2016/5/5 2:12,judgeintime,1,推hzt？？太恶心了 我觉得你根本没有认真对待音乐 你已经失去你的初衷了 为了钱 什么人都肯接 看到hzt要吐 卸载了 也会提醒其他使用的人卸载的
2016/5/5 2:37,天帅1117,5,非常好
2016/5/5 2:51,2236892,1,兩元一首，什麼概念，換其它音樂軟件了。兩元？比碟還貴！兩毛還行。
2016/5/5 3:28,不得不说有多垃圾,5,希望这个软件越来越好
2016/5/5 3:36,夕阳无限_,5,简洁实用的就好了，我觉得
2016/5/5 3:55,讴歌白天,5,更新的版本不错
2016/5/5 4:25,杨祥祥,5,很喜欢这个版本，希望越做越好
2016/5/5 5:27,村西头小伙,5,贼喜欢8.0的界面，就喜欢这样的透明度，比以前的透明度好的多。一直都挺喜欢酷狗的！
2016/5/5 6:25,?????,5,非常棒的音乐播放器，
2016/5/5 6:36,工藤杉,5,8.0的新界面看着非常舒服，歌曲也自动优化。感觉超级棒
2016/5/5 7:00,Shilinh,1,越更新越垃圾！！！
2016/5/5 7:03,CzYJF,5,元素比之前丰富很多 很喜欢
2016/5/5 7:47,梦与诗之青丘,2,下载不了怎么回事？
2016/5/5 7:57,动动靓妹,5,给力祌器
2016/5/5 7:57,冲关小子啊,4,"乱了……不过对我影响不大。。

希望尽快修复。
这次的更新还算不错"
2016/5/5 8:04,留在你身后,5,简介，快速的找到自己需要的功能  不错，希望更加优化
2016/5/5 8:06,始终在等待,1,太难看了
2016/5/5 8:08,菩提下的树,5,新版本越来越好了，蝰蛇音效很棒，界面视觉也比上一版更舒服。
2016/5/5 8:10,仄囡,5,新界面很好看喜欢，功能也不错，一直用的都是酷狗
2016/5/5 8:11,大正ZEN,1,不喜欢，不喜欢，不喜欢
2016/5/5 8:24,Gdhivvkcjk,1,对于16G用户而言105真的好吗?
2016/5/5 8:24,456975523,2,气死了，
2016/5/5 8:27,酷狗棒,5,如果是十分，我评10分！新的界面更好了！希望继续加油！
2016/5/5 8:29,超级666666,5,新界面超级喜欢 功能也很全 无可挑剔 希望酷狗能越做越好 会永远支持
2016/5/5 8:38,梅子酱～,5,超喜欢现在的页面，不禁想起了腾讯qq的页面哈哈
2016/5/5 8:40,琦琦琦琦思,4,一直都在用酷狗，感觉还挺不错，只是，昨晚更新以后，界面各种都突然不习惯，大的图标，深蓝色。但是设计还是蛮舒服。慢慢的习惯就好了~继续加油！
2016/5/5 8:49,你不知道的男人,2,喜欢以前简洁的界面
2016/5/5 8:50,洋洋洋洋A,2,界面丑，皮肤也丑，图标深了太多，太丑，怎么才能变回去？不知道设计师怎么想的！！！！！
2016/5/5 8:56,天落枫,3,界面无所谓，请把皮肤自定义权限给我们多一点，只能改背景是什么鬼啊！不好看啊！自定义欢迎声还行，不过不实用啊，我一般都会关掉这个的。
2016/5/5 9:03,墨池涂抹OK了,1,为什么下载不了，坑啊！
2016/5/5 9:05,英子1527073,3,还是喜欢老版本有一键缓冲的酷狗
2016/5/5 9:12,qq493767305,2,界面没有以前的好看，希望可以出现多种界面，让用户选择
2016/5/5 9:18,杉123456789,5,支持，音乐最全，希望酷狗越来越好
2016/5/5 9:21,Machine Johny,5,更新以后更加现代化，用起来很舒适
2016/5/5 9:22,bhj1976,4,新版本音效插件还不错
2016/5/5 9:25,刘源峰,5,改版之后不错，那个推荐歌曲还要完善一下
2016/5/5 9:27,朱先念,1,用酷狗六年了。这次更新简直是跟QQ音乐没多大区别了。也许就是因为习惯。所有的歌都存在酷狗。所以也就只能一直将就了。之前的都挺好。这次更新不习惯没什么新意。真的感觉在用QQ音乐
2016/5/5 9:28,李雨老公,5,不错哦！
2016/5/5 9:30,OA办公200%,5,刚升级完，UI非常好看，超喜欢，上个版本有点看厌了
2016/5/5 9:35,lxioaovxiean,2,看到酷狗8.0…不知设计和产品怎么想的 反正仅从视觉起来 没有之前版本界面精致耐看…整体界面感觉连贯性不是很够…分了很多层 乱乱的…
2016/5/5 9:39,给个好评，书全让免费下载,3,马上不用你
2016/5/5 9:40,udjgtm,3,希望继续改进！
2016/5/5 9:44,背影里的沉默888,5,不错不错
2016/5/5 9:46,Vageband,5,更新完后界面眼前一新很惊喜
2016/5/5 9:47,雪盛开,5,很好看
2016/5/5 9:49,游歌,5,挺好，继续努力。
2016/5/5 9:49,距离咯哦弄,1,必须差评
2016/5/5 9:51,Leonardo2333333,3,"新界面还可以，但是原来的也不错。
功能方面：手势被阉割了？还有搜索结果里能不能显示【本地和歌单里已经存在的歌】！已经提了很多次了！"
2016/5/5 10:45,老公的人dhh,1,酷狗音乐，谁用谁知道。简直不能更坑爹，跟流氓。。什么8元包月VIP，买完会员后下载照样付费，一分不少。。早晚倒闭。。
2016/5/5 10:49,娃_哈哈,5,这次更新很喜欢，音效变多，界面好看了
2016/5/5 10:58,不可一世AAAAAAAAAAA,5,酷狗8.0又再创新突破，支持！
2016/5/5 10:58,想取个好听的名字全被占用了,5,不错哦，歌全，收费比企鹅便宜
2016/5/5 11:04,Ijgdazcvvvvvbbnmm,1,闪退怎么办！
2016/5/5 11:07,只只道道了,5,一直用的都是酷狗，喜欢它简洁的界面，这次新的版本改变挺大的，新增的音效非常不错，要是皮肤能多一些选择就好了，还有自定义的皮肤底色似乎没有地方设置了呢？
2016/5/5 11:16,丽丽dingdong,3,招聘淘宝刷单人员，适合宝妈，学生，待业者，上班族，只需一部手机或电脑，随时随地都可以操作，工资日结，日赚200+  加微信1749559338
2016/5/5 11:18,Z健康,5,一直用酷狗！这次的更新真是太棒了！音效特别棒！更新的皮肤也很好！新的操作界面也特别好！真是太赞了！！！大爱！
2016/5/5 11:21,王可乐666,5,满分好评！实力派！比之前的版本好很多很多，个人觉得唯一不足是，歌词的背景写真略模糊，能改进会更好！
2016/5/5 11:24,库里30欧文2,5,非常好用，我喜欢
2016/5/5 11:33,好东西第一次顶,4,不错。
2016/5/5 11:36,4亿民意,5,这次的更新真的很不错，希望酷狗越来越好！
2016/5/5 11:37,string34,5,like  like like ?现在可以聊天了 good
2016/5/5 11:38,小四smart,5,酷狗给我带来了听觉上的年轻  特别喜欢酷狗
2016/5/5 11:54,guantaipei,5,一直在等8，这次界面很好看，音效也都更好了，中国大陆最喜欢的音乐播放器！
2016/5/5 11:58,花开若富贵,2,界面真丑，不好用，整体色调搭配不好，
2016/5/5 12:03,那你呢哈哈哈哈手机哦好吧,1,居然出现删不了的状况  恶心
2016/5/5 12:09,dfcik真烦cgic,5,还不错，就是不太熟练
2016/5/5 12:24,苑群良,5,最近更新的酷狗，真给力，多元素的主题我很喜欢，给32个赞。
2016/5/5 12:24,傾九,1,这次更新界面全换了，丑到爆，我的皮肤也没了，音乐背景也不能自定义，每次换歌，颜色跟着乱变，这次更新简直垃圾，真想回原版
2016/5/5 12:26,秦健健,1,我下载网易云音乐了，真丑。
2016/5/5 12:41,赫海。。。,2,版面和QQ音乐超像。改的什么都不剩的感觉。  音效还可以
2016/5/5 12:51,付费的悲伤,1,我买了音乐包为什么我下音乐还收费
2016/5/5 13:05,无名s s,5,虽然新版本刚开始有些不适应，但还是觉得新版本很漂亮，新增了众多音效，最喜欢beats耳机音效！！每次更新都能看到酷狗的进步，加油↖(^ω^)↗
2016/5/5 13:10,愿诚168,5,新版本界面很清新，一目了然，我喜欢
2016/5/5 13:11,会飞的蜈蚣,4,我的下载不了，提示说什么原声什么的，
2016/5/5 13:39,jie、。,5,还不错的啦
2016/5/5 13:39,我家有只喝多少,4,还不错，歌曲多！
2016/5/5 13:42,6282x,5,新版界面简洁大方，这次升级不错，很满意
2016/5/5 13:43,LISHAOYI,5,非常喜欢这个更新。桌面很好看。
2016/5/5 13:49,pucca 贤,5,自定义背景很美丽很赞 一如既然的好 希望歌能越来越多
2016/5/5 13:49,非洲白种人,2,酷狗音乐真是够了再这样就要卸载了，什么歌曲都要付费我想问问你还让不让人用了？
2016/5/5 13:50,乐来乐忙,5,特别喜欢这次的更新，界面喜欢死了！
2016/5/5 13:53,高冷“女王”,5,更新后的酷狗比以前更好用了
2016/5/5 13:56,飞翔的荷岚人,5,从当初的网页版开始就一直用酷狗，到开始要用客户端，要帐号登陆，到现在听歌要收费都一直在用着，希望做的越来越好。
2016/5/5 14:18,猜不到我,4,本次更新，第一印象却是震撼，风格大变，但是，细细品味，给人花哨的感觉，有些页面的处理不恰当，后续加油，
2016/5/5 14:30,齐了个乖,5,更新后很喜欢
2016/5/5 14:40,我不帅但狠有爱,5,新的版本界面很酷很炫功能很好！很强大！
2016/5/5 14:46,墨韵留香,5,新版酷狗真的好用，建议大家安装使用
2016/5/5 14:54,iPhone54s4321,1,收音机呢？收音机呢？收音机呢？就是因为有这个才特别喜欢酷狗的，没有收音机跟其他播放器有什么区别？
2016/5/5 14:57,度一次方,1,已经买过一次的歌曲重新下载还要重新收费，真是坑爹○|￣|_啊
2016/5/5 14:57,谁教我唱情歌,5,QQ音乐越来越垃圾了，酷狗不错，好多歌曲都免费下载最高的音乐质量，不错，QQ音乐就是知道钱，腾讯呵呵呵
2016/5/5 15:01,翱果,1,一直用酷狗，昨天突然把我存在酷狗的歌全删了，我听什么都是歌曲不存在，还我的歌！
2016/5/5 15:11,十二神满,3,8.0版本好丑好丑好丑好丑好丑
2016/5/5 15:11,以 Ms 您公民你,5,很好
2016/5/5 15:24,被抛弃的猪,5,新界面很喜欢！完美
2016/5/5 15:24,做个任务 发个评论,5,玩了挺长时间了 觉得非常不错
2016/5/5 15:32,最多二星,5,这个搭配听音乐，太爽了。推荐搭配酷狗蓝牙耳机。??
2016/5/5 15:40,Lovenick55,5,酷狗的每次改版变化都好大
2016/5/5 16:03,Willa Q,5,不得不说，酷狗里的动漫音乐比其他音乐软件要全，几乎没让我失望过，LL的歌也很多呢，音质也不错！好评！！！
2016/5/5 16:08,不是涂鸦跳跃,3,建议配合6s 6splus的3D按压
2016/5/5 16:10,杨尊尧,5,"歌手写真不清晰 望改好！
歌手写真不清晰 望改好！
歌手写真不清晰 望改好！"
2016/5/5 16:13,東誠あ覀僦,1,本来用酷狗音乐几年了，可是这次更新什么？只是改变界面，而且酷狗占内存越来越来多，现在用酷狗越用越寒心！里面添加好多没用的游戏，准备换音乐播放器了！寒心了，好好的播放器就被开发成这样！哎……
2016/5/5 16:17,成都你杨哥,5,好用 好看
2016/5/5 16:19,我李龙龙,3,所以呢  凑合着用吧
2016/5/5 16:22,肖佳林,5,手机上显示有。但是打不开删不掉。想重新下载到不行，这是什么情况？
2016/5/5 16:31,daoqian弹片,5,新版的界面干净，好评
2016/5/5 16:40,吠什,5,更新后感觉不错
2016/5/5 17:12,不会说离开,5,用习惯了以前的，感觉现在的新意十足，看着很舒服，什么功能都一目了然，太喜欢了！
2016/5/5 18:00,好评大奖,5,酷狗已经不是当年那个路边货，高端转身，谁用谁知道
2016/5/5 18:15,不归、,5,更新之后比之前好多了，一下就爱上了酷狗?
2016/5/5 18:35,李玉莹921112,5,挺好的，
